method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
S+X2,K60,N5K,1,81.3263,100.0000,89.6082,81.3263,91.8052,100.0000,0.0000,1.1547,64
S+X2,K60,N5K,10,88.3032,99.9154,93.7423,88.2366,96.8306,100.0000,0.0000,1.1969,58
S+X2,K60,N5K,2,82.3734,99.5655,90.1413,82.0756,96.9071,100.0000,0.0000,0.9234,61
S+X2,K60,N5K,3,87.3478,97.4368,92.0514,85.3719,97.7320,100.0000,0.0000,0.9729,63
S+X2,K60,N5K,4,93.4960,82.6765,86.5375,78.0339,98.1603,90.3226,0.0000,2.1642,63
S+X2,K60,N5K,5,69.7282,99.9695,82.0731,69.7139,88.3863,100.0000,0.0000,1.3051,61
S+X2,K60,N5K,6,82.1333,99.9752,90.1159,82.1210,95.5154,100.0000,0.0000,1.2589,65
S+X2,K60,N5K,7,85.4025,99.9997,92.1094,85.4023,97.4300,100.0000,0.0000,1.2230,60
S+X2,K60,N5K,8,83.7757,99.9698,91.1260,83.7538,96.6466,100.0000,0.0000,1.5990,63
S+X2,K60,N5K,9,82.9616,99.8266,90.5640,82.8414,95.4816,100.0000,0.0000,1.3998,63
S+X2,K60,VF,1,97.7722,89.2334,92.8332,87.0322,99.2207,100.0000,0.0000,1.8064,172
S+X2,K60,VF,10,95.2712,99.5739,97.3681,94.8820,99.6784,100.0000,0.0000,1.1621,207
S+X2,K60,VF,11,0.9950,0.0016,0.0032,0.0016,94.8885,0.0000,0.0000,0.0017,201
S+X2,K60,VF,2,0.0000,0.0000,0.0000,0.0000,95.4878,0.0000,0.0000,0.0000,232
S+X2,K60,VF,3,97.1677,62.3017,75.1168,62.2429,97.8440,77.3756,1.3575,3.9913,222
S+X2,K60,VF,4,98.0049,82.8411,87.3831,81.4921,99.4472,81.8182,3.4091,5.2410,177
S+X2,K60,VF,5,99.5631,88.9162,93.6067,88.5366,99.7493,98.1308,1.4019,3.7302,215
S+X2,K60,VF,6,98.4926,83.9616,89.9593,83.1116,99.1443,95.3488,2.7907,6.1568,216
S+X2,K60,VF,7,98.8537,77.0929,85.2314,76.1661,99.0628,85.2679,0.8929,3.5987,225
S+X2,K60,VF,8,3.7448,0.0430,0.0823,0.0430,96.1761,0.0000,0.0000,0.0777,213
S+X2,K60,VF,9,56.5375,7.5941,12.3331,7.5932,96.8106,0.0000,0.4405,1.7767,228
S+X2,K60,MTF,1,52.7638,5.4514,9.6139,5.4514,98.6602,0.0000,0.0000,1.0673,199
S+X2,K60,MTF,10,0.0000,0.0000,0.0000,0.0000,93.9587,0.0000,0.0000,0.0000,30
S+X2,K60,MTF,11,99.6246,68.5980,80.8818,68.4698,99.5318,96.5517,0.0000,6.9545,30
S+X2,K60,MTF,13,99.9692,72.6297,83.4068,72.6083,98.1746,93.1034,3.4483,8.6740,30
S+X2,K60,MTF,14,92.2783,6.6385,11.6276,6.6337,91.3062,0.0000,0.0000,4.2181,30
S+X2,K60,MTF,2,43.3831,99.9192,60.3741,43.3644,91.6781,7.5377,0.0000,0.4813,200
S+X2,K60,MTF,3,43.3831,99.9192,60.3741,43.3644,91.6781,7.5377,0.0000,0.4813,200
S+X2,K60,MTF,4,26.0000,2.2811,3.9828,2.2811,95.0634,0.0000,0.5025,0.5607,200
S+X2,K60,MTF,5,96.6215,91.7277,93.1792,88.6291,99.1588,95.4774,0.0000,1.1888,200
S+X2,K60,MTF,6,93.3034,95.1214,93.7401,88.5954,99.7117,98.9950,0.0000,1.4419,200
S+X2,K60,MTF,7,84.7423,99.5406,90.7645,84.4222,99.4899,94.4724,0.0000,1.7371,200
S+X2,K60,MTF,8,42.5669,97.6198,58.5183,41.7770,96.1977,14.0704,1.0050,1.4055,200
S+X2,K60,MTF,9,3.3333,0.0021,0.0042,0.0021,94.9472,0.0000,0.0000,0.0043,30
