method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
FLMM+S2,K10,N5K,1,94.1372,91.6582,92.2875,86.6155,95.4040,100.0000,4.7619,4.1194,64
FLMM+S2,K10,N5K,10,94.8429,85.6398,88.6513,81.4412,95.4115,82.4561,8.7719,9.8645,58
FLMM+S2,K10,N5K,2,97.8820,95.4483,96.6232,93.6644,99.0136,100.0000,5.0000,3.1372,61
FLMM+S2,K10,N5K,3,0.0000,0.0000,0.0000,0.0000,86.6064,0.0000,0.0000,0.0000,63
FLMM+S2,K10,N5K,4,72.9214,74.3090,73.6077,72.6399,97.6816,74.1935,0.0000,1.9025,63
FLMM+S2,K10,N5K,5,95.6208,86.3692,89.6450,82.9261,95.2547,95.0000,8.3333,8.2286,61
FLMM+S2,K10,N5K,6,95.8908,59.8252,73.2733,58.3321,91.4639,89.0625,1.5625,3.1824,65
FLMM+S2,K10,N5K,7,94.5457,97.8084,96.1079,92.8565,98.7677,100.0000,3.3898,3.8814,60
FLMM+S2,K10,N5K,8,97.3806,95.8875,96.4895,93.4760,98.7786,100.0000,1.6129,2.1599,63
FLMM+S2,K10,N5K,9,91.9048,95.2624,93.5077,90.6893,97.6850,96.7742,1.6129,3.5781,63
FLMM+S2,K10,VF,1,92.7763,99.5947,95.3736,92.7072,99.7279,90.6433,3.5088,4.1710,172
FLMM+S2,K10,VF,10,94.6014,99.0504,96.7646,94.3010,99.6703,98.0583,0.9709,2.5482,207
FLMM+S2,K10,VF,11,40.7945,72.5298,45.4739,32.2297,93.1185,14.5000,5.0000,7.3609,201
FLMM+S2,K10,VF,2,97.0595,99.1748,98.0193,96.5646,99.8744,98.2684,0.8658,1.7449,232
FLMM+S2,K10,VF,3,94.9546,96.7075,95.7817,94.4650,99.6287,95.0226,1.8100,4.3900,222
FLMM+S2,K10,VF,4,96.9500,99.9024,98.4017,96.8576,99.8049,100.0000,0.0000,0.7240,177
FLMM+S2,K10,VF,5,93.6568,99.5766,96.0768,93.4130,99.8295,95.3271,2.8037,4.4055,215
FLMM+S2,K10,VF,6,95.8394,99.4330,97.5996,95.7437,99.7751,99.0698,0.4651,1.4685,216
FLMM+S2,K10,VF,7,96.0432,99.1072,97.5206,95.6520,99.7368,98.2143,0.8929,2.1794,225
FLMM+S2,K10,VF,8,97.3368,99.4010,98.3569,97.2137,99.9212,99.0566,0.4717,1.2025,213
FLMM+S2,K10,VF,9,96.8212,98.4142,97.5453,96.5667,99.8564,97.3568,0.8811,2.1090,228
FLMM+S2,K10,MTF,1,96.2681,98.9752,97.5926,95.3992,99.9311,100.0000,1.0101,1.5362,199
FLMM+S2,K10,MTF,10,76.4418,71.1049,73.6730,70.9110,98.2617,75.8621,0.0000,3.8840,30
FLMM+S2,K10,MTF,11,0.1345,1.0475,0.2382,0.1193,89.1984,0.0000,0.0000,0.0455,30
FLMM+S2,K10,MTF,13,92.5551,89.4518,90.9137,88.7039,99.2159,93.1034,0.0000,6.5860,30
FLMM+S2,K10,MTF,14,95.5194,96.1112,95.8122,94.9772,99.5741,96.5517,0.0000,4.0884,30
FLMM+S2,K10,MTF,2,96.8777,99.2182,98.0300,96.3645,99.7485,98.9950,3.0151,2.5483,200
FLMM+S2,K10,MTF,3,96.8777,99.2182,98.0300,96.3645,99.7485,98.9950,3.0151,2.5483,200
FLMM+S2,K10,MTF,4,92.8552,86.0446,89.1794,85.5375,99.2564,91.4573,2.0101,2.5808,200
FLMM+S2,K10,MTF,5,96.3729,98.7802,97.5414,95.4881,99.6556,100.0000,4.5226,3.4983,200
FLMM+S2,K10,MTF,6,92.5066,93.6721,93.0835,92.1866,99.7855,93.9698,0.0000,0.7667,200
FLMM+S2,K10,MTF,7,89.1927,99.1471,93.6911,88.9567,99.6828,99.4975,0.0000,1.5140,200
FLMM+S2,K10,MTF,8,94.6971,93.6831,94.1618,92.6847,99.7697,94.9749,1.0050,1.9136,200
FLMM+S2,K10,MTF,9,99.6034,92.7427,95.9424,92.3861,99.6193,100.0000,0.0000,2.2690,30
