method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
Y+S3,K30_union,N5K,1,92.8294,99.9795,96.2686,92.8117,97.3614,100.0000,0.0000,0.9298,64
Y+S3,K30_union,N5K,10,91.8068,97.4354,94.4066,89.6341,97.2227,100.0000,0.0000,1.5403,58
Y+S3,K30_union,N5K,2,92.9264,98.7872,95.7564,91.8688,98.7452,100.0000,0.0000,1.1571,61
Y+S3,K30_union,N5K,3,93.1484,98.8101,95.8889,92.1102,98.8780,100.0000,0.0000,0.9555,63
Y+S3,K30_union,N5K,4,89.7268,99.9834,94.5674,89.7133,99.1054,100.0000,0.0000,0.9200,63
Y+S3,K30_union,N5K,5,90.7902,21.8133,35.0771,21.3371,78.8073,0.0000,0.0000,0.6509,61
Y+S3,K30_union,N5K,6,88.5490,98.4983,93.2195,87.3624,97.1447,100.0000,0.0000,1.2724,65
Y+S3,K30_union,N5K,7,90.5762,99.9968,95.0450,90.5735,98.4629,100.0000,0.0000,1.3063,60
Y+S3,K30_union,N5K,8,92.9223,98.9982,95.8440,92.0284,98.5561,100.0000,0.0000,1.4085,63
Y+S3,K30_union,N5K,9,94.0778,99.2525,96.5817,93.4084,98.5224,100.0000,0.0000,1.0703,63
Y+S3,K30_union,VF,1,93.7307,99.9940,96.7405,93.7250,99.8013,100.0000,0.0000,0.8761,172
Y+S3,K30_union,VF,10,89.7060,99.9531,94.4977,89.6660,99.3668,100.0000,0.4854,1.7324,207
Y+S3,K30_union,VF,11,40.7253,73.4583,45.5591,32.3661,93.0582,14.5000,5.5000,7.3249,201
Y+S3,K30_union,VF,2,91.8128,98.9704,94.8034,90.9041,99.5307,96.1039,1.7316,3.1113,232
Y+S3,K30_union,VF,3,88.5643,99.9868,93.3174,88.5565,99.0534,95.0226,1.3575,3.2149,222
Y+S3,K30_union,VF,4,94.7530,99.9754,97.2853,94.7303,99.6686,100.0000,0.0000,1.4041,177
Y+S3,K30_union,VF,5,87.0086,99.9871,92.8268,87.0006,99.7214,98.1308,0.9346,3.0986,215
Y+S3,K30_union,VF,6,91.7631,99.9493,95.3622,91.7188,99.5219,96.7442,1.3953,2.5795,216
Y+S3,K30_union,VF,7,73.4878,99.9928,83.0593,73.4828,98.2475,83.0357,1.7857,3.3791,225
Y+S3,K30_union,VF,8,94.2575,99.9448,96.9222,94.2089,99.8421,99.0566,0.4717,1.5994,213
Y+S3,K30_union,VF,9,95.2022,99.1930,97.0131,94.4622,99.8022,98.2379,1.3216,2.1887,228
