method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SC+S3,K60,N5K,1,94.9713,89.4767,89.4262,84.8908,94.7240,93.6508,3.1746,3.8056,64
SC+S3,K60,N5K,10,92.6115,91.2094,91.0720,84.9237,95.8408,94.7368,3.5088,4.2056,58
SC+S3,K60,N5K,2,86.7567,99.9247,92.8565,86.6954,97.8099,100.0000,0.0000,1.7743,61
SC+S3,K60,N5K,3,89.1328,99.2428,93.8981,88.5247,98.2821,100.0000,0.0000,0.9618,63
SC+S3,K60,N5K,4,97.2151,78.6712,83.5550,76.5479,98.3437,75.8065,4.8387,3.8904,63
SC+S3,K60,N5K,5,86.6983,99.9368,92.8198,86.6513,95.8127,100.0000,0.0000,1.2396,61
SC+S3,K60,N5K,6,81.3511,99.9949,89.6144,81.3475,95.2356,100.0000,0.0000,2.4757,65
SC+S3,K60,N5K,7,94.9996,99.5791,97.2242,94.6173,99.1765,100.0000,0.0000,1.2911,60
SC+S3,K60,N5K,8,91.9719,99.7153,95.6791,91.7271,98.4942,100.0000,0.0000,1.5203,63
SC+S3,K60,N5K,9,91.2774,55.5118,57.2070,50.7264,87.5024,50.0000,0.0000,2.5347,63
SC+S3,K60,VF,1,36.6156,2.7496,4.9559,2.7489,95.7044,0.0000,0.0000,0.9422,172
SC+S3,K60,VF,10,91.1130,99.4126,95.0733,90.6219,99.4279,100.0000,0.0000,1.1773,207
SC+S3,K60,VF,11,41.7506,71.7947,45.8183,32.5130,93.3367,12.5000,5.5000,7.4784,201
SC+S3,K60,VF,2,98.5663,32.5618,46.0664,32.5450,96.9074,12.9870,3.8961,6.5864,232
SC+S3,K60,VF,3,75.2358,0.8229,1.5949,0.8227,92.4079,0.0000,0.0000,0.5811,222
SC+S3,K60,VF,4,92.4214,39.9033,47.8851,39.8351,94.9677,31.2500,6.2500,10.4508,177
SC+S3,K60,VF,5,99.9064,84.0511,91.1574,83.9828,99.7244,99.0654,0.9346,2.6878,215
SC+S3,K60,VF,6,99.8806,10.8217,18.7415,10.8192,94.6869,0.0000,1.8605,4.6241,216
SC+S3,K60,VF,7,47.5987,0.1422,0.2821,0.1422,93.3054,0.0000,0.0000,0.1472,225
SC+S3,K60,VF,8,99.5259,96.7723,97.8140,96.3249,99.9088,98.5849,0.4717,1.3574,213
SC+S3,K60,VF,9,99.2640,1.2469,2.4565,1.2469,96.3862,0.0000,0.0000,0.3113,228
