method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SF+S2,K10,N5K,1,93.7981,99.2561,96.4449,93.2470,97.4565,100.0000,0.0000,2.8537,64
SF+S2,K10,N5K,10,90.7945,97.9249,94.1865,89.4273,97.1107,100.0000,3.5088,5.4142,58
SF+S2,K10,N5K,2,97.7645,94.4723,96.0614,92.6599,98.8913,100.0000,5.0000,3.9557,61
SF+S2,K10,N5K,3,96.3836,95.9496,96.1484,92.8308,98.9720,100.0000,4.8387,3.8056,63
SF+S2,K10,N5K,4,91.4306,98.0853,94.6121,90.3945,99.1348,93.5484,4.8387,5.7156,63
SF+S2,K10,N5K,5,91.1846,97.7128,94.3003,89.6843,96.7790,100.0000,8.3333,5.7232,61
SF+S2,K10,N5K,6,91.3582,98.3645,94.7194,90.3927,97.7821,96.8750,4.6875,4.8219,65
SF+S2,K10,N5K,7,92.8236,98.1736,95.4126,91.7663,98.5509,100.0000,6.7797,5.9660,60
SF+S2,K10,N5K,8,96.2405,97.2898,96.7392,93.9252,98.8863,100.0000,6.4516,4.2985,63
SF+S2,K10,N5K,9,93.1685,97.3882,95.2109,91.3541,97.8246,100.0000,9.6774,6.4370,63
SF+S2,K10,VF,1,99.4187,98.5694,98.9201,97.9998,99.9378,98.8304,0.5848,0.9869,172
SF+S2,K10,VF,10,95.5940,99.6898,97.5913,95.3039,99.7066,100.0000,0.0000,1.0391,207
SF+S2,K10,VF,11,41.0627,72.9578,45.7282,32.4825,93.1732,14.5000,5.5000,7.3725,201
SF+S2,K10,VF,2,97.4203,99.1888,98.2856,96.6509,99.8689,100.0000,0.0000,0.9773,232
SF+S2,K10,VF,3,96.8355,99.8245,98.3047,96.6835,99.7740,100.0000,0.0000,0.8434,222
SF+S2,K10,VF,4,96.8349,99.9154,98.3485,96.7550,99.7990,100.0000,0.0000,0.7604,177
SF+S2,K10,VF,5,96.8386,98.8899,97.6403,95.7705,99.9258,98.1308,0.9346,1.9343,215
SF+S2,K10,VF,6,96.4224,99.8733,98.0718,96.3068,99.8058,99.0698,0.4651,1.0844,216
SF+S2,K10,VF,7,95.9077,99.8565,97.8382,95.7744,99.7318,100.0000,0.0000,0.9484,225
SF+S2,K10,VF,8,98.5427,99.6893,99.1119,98.2426,99.9513,100.0000,0.0000,0.2795,213
SF+S2,K10,VF,9,97.6572,99.9055,98.7674,97.5672,99.9228,100.0000,0.0000,0.3862,228
SF+S2,K10,MTF,1,89.6506,99.6724,92.8645,89.3928,98.8806,89.8990,5.5556,9.3019,199
SF+S2,K10,MTF,10,99.5831,93.5443,96.4638,93.1773,99.5963,100.0000,0.0000,1.0296,30
SF+S2,K10,MTF,11,93.4525,95.8010,94.5394,89.7790,99.8314,100.0000,0.0000,4.5605,30
SF+S2,K10,MTF,13,97.4346,96.6270,96.3806,94.0856,99.3220,93.1034,3.4483,6.8319,30
SF+S2,K10,MTF,14,98.1390,99.6242,98.8732,97.7787,99.8025,100.0000,0.0000,0.8490,30
SF+S2,K10,MTF,2,98.4085,98.4618,98.4312,97.1845,99.8017,100.0000,3.5176,2.7495,200
SF+S2,K10,MTF,3,98.4085,98.4618,98.4312,97.1845,99.8017,100.0000,3.5176,2.7495,200
SF+S2,K10,MTF,4,99.8477,94.0068,96.8362,93.9104,99.6970,100.0000,0.5025,0.6989,200
SF+S2,K10,MTF,5,96.9370,98.3329,97.6139,95.7242,99.6682,100.0000,5.5276,4.4032,200
SF+S2,K10,MTF,6,97.8650,98.0535,97.9363,96.2107,99.9007,100.0000,2.5126,2.8534,200
SF+S2,K10,MTF,7,93.3425,96.0224,94.2834,89.8363,99.6926,98.9950,1.5075,2.8663,200
SF+S2,K10,MTF,8,98.9499,75.2793,84.2913,75.2409,99.2680,92.9648,2.5126,5.7374,200
SF+S2,K10,MTF,9,98.9692,96.1976,97.5220,95.2181,99.7575,100.0000,0.0000,2.2814,30
