method,config,partition,scene,precision,recall,f1,iou,accuracy,continuity,flicker,drift,n_frames
SeTM+S3,K10,N5K,1,94.4736,99.9691,97.1397,94.4461,97.9567,100.0000,0.0000,0.7015,64
SeTM+S3,K10,N5K,10,93.2630,99.5317,96.2863,92.8540,98.1701,100.0000,0.0000,1.1813,58
SeTM+S3,K10,N5K,2,93.2050,99.5893,96.2811,92.8395,98.8989,100.0000,0.0000,1.0427,61
SeTM+S3,K10,N5K,3,93.4274,99.4782,96.3494,92.9659,98.9807,100.0000,0.0000,0.9320,63
SeTM+S3,K10,N5K,4,98.0299,99.2583,98.6376,97.3149,99.7852,100.0000,0.0000,0.4855,63
SeTM+S3,K10,N5K,5,95.0973,99.2398,97.1198,94.4086,98.4402,100.0000,0.0000,0.7594,61
SeTM+S3,K10,N5K,6,91.8462,99.9029,95.6996,91.7644,98.2150,100.0000,0.0000,1.2608,65
SeTM+S3,K10,N5K,7,92.2328,99.9667,95.9296,92.2033,98.7417,100.0000,0.0000,1.5966,60
SeTM+S3,K10,N5K,8,97.3688,99.0695,98.2057,96.4786,99.3770,100.0000,0.0000,0.8005,63
SeTM+S3,K10,N5K,9,97.6876,99.1662,98.4173,96.8877,99.3163,100.0000,0.0000,0.6928,63
SeTM+S3,K10,VF,1,99.2995,98.9767,99.1362,98.2898,99.9468,100.0000,0.0000,0.2933,172
SeTM+S3,K10,VF,10,93.9989,99.7936,96.8007,93.8121,99.5910,100.0000,0.0000,1.3847,207
SeTM+S3,K10,VF,11,41.1541,72.8014,45.7292,32.4672,93.2003,13.5000,5.5000,7.3807,201
SeTM+S3,K10,VF,2,95.8165,96.0181,95.6991,92.0524,99.6121,99.1342,0.4329,1.8538,232
SeTM+S3,K10,VF,3,96.1942,99.8764,97.9957,96.0898,99.7174,100.0000,0.4525,1.0848,222
SeTM+S3,K10,VF,4,97.9779,99.6909,98.8243,97.6788,99.8591,100.0000,0.0000,0.6475,177
SeTM+S3,K10,VF,5,97.1908,98.7721,97.9622,96.0129,99.9289,100.0000,0.0000,0.6348,215
SeTM+S3,K10,VF,6,98.6940,99.2202,98.9528,97.9324,99.8923,100.0000,0.0000,0.4171,216
SeTM+S3,K10,VF,7,93.7277,99.9389,96.7249,93.6723,99.5846,100.0000,0.0000,1.3811,225
SeTM+S3,K10,VF,8,95.3970,99.4819,96.9104,94.9542,99.8213,93.8679,2.3585,2.9280,213
SeTM+S3,K10,VF,9,97.5246,99.7828,98.6369,97.3159,99.9156,100.0000,0.0000,0.4953,228
SeTM+S3,K10,MTF,1,98.2855,98.5117,98.3915,96.8376,99.9540,100.0000,0.0000,0.4433,199
SeTM+S3,K10,MTF,10,98.7380,94.4312,96.4361,93.3193,99.5763,100.0000,0.0000,2.2240,30
SeTM+S3,K10,MTF,11,93.5418,98.0085,95.6606,91.7923,99.8638,100.0000,0.0000,3.9116,30
SeTM+S3,K10,MTF,13,99.9823,96.1977,98.0343,96.1809,99.7515,100.0000,0.0000,1.8288,30
SeTM+S3,K10,MTF,14,98.7635,99.5630,99.1585,98.3349,99.8531,100.0000,0.0000,0.7153,30
SeTM+S3,K10,MTF,2,98.7380,99.4406,99.0865,98.1905,99.8839,100.0000,0.0000,0.2518,200
SeTM+S3,K10,MTF,3,98.7380,99.4406,99.0865,98.1905,99.8839,100.0000,0.0000,0.2518,200
SeTM+S3,K10,MTF,4,99.9564,95.2214,97.5279,95.1812,99.7646,100.0000,0.0000,0.4680,200
SeTM+S3,K10,MTF,5,99.3148,99.4002,99.3552,98.7212,99.9098,100.0000,0.0000,0.3045,200
SeTM+S3,K10,MTF,6,97.1497,99.8318,98.4697,96.9893,99.9237,100.0000,0.0000,0.4552,200
SeTM+S3,K10,MTF,7,92.7150,98.8202,95.4952,91.7208,99.7738,100.0000,0.0000,1.2588,200
SeTM+S3,K10,MTF,8,99.7689,80.3740,88.8777,80.2124,99.4692,98.9950,0.5025,1.8360,200
SeTM+S3,K10,MTF,9,99.4481,97.5390,98.4738,97.0105,99.8520,100.0000,0.0000,1.4880,30
