partition,method,scene,frame,iou
N5K,Y+X2_M3_r1,1,0,0.921086
N5K,Y+X2_M3_r1,1,1,0.925672
N5K,Y+X2_M3_r1,1,2,0.931277
N5K,Y+X2_M3_r1,1,3,0.938669
N5K,Y+X2_M3_r1,1,4,0.941932
N5K,Y+X2_M3_r1,1,5,0.956684
N5K,Y+X2_M3_r1,1,6,0.933360
N5K,Y+X2_M3_r1,1,7,0.931689
N5K,Y+X2_M3_r1,1,8,0.934666
N5K,Y+X2_M3_r1,1,9,0.920694
N5K,Y+X2_M3_r1,1,10,0.938664
N5K,Y+X2_M3_r1,1,11,0.931472
N5K,Y+X2_M3_r1,1,12,0.919565
N5K,Y+X2_M3_r1,1,13,0.919286
N5K,Y+X2_M3_r1,1,14,0.902578
N5K,Y+X2_M3_r1,1,15,0.890417
N5K,Y+X2_M3_r1,1,16,0.903001
N5K,Y+X2_M3_r1,1,17,0.942923
N5K,Y+X2_M3_r1,1,18,0.934433
N5K,Y+X2_M3_r1,1,19,0.939153
N5K,Y+X2_M3_r1,1,20,0.940452
N5K,Y+X2_M3_r1,1,21,0.935626
N5K,Y+X2_M3_r1,1,22,0.939153
N5K,Y+X2_M3_r1,1,23,0.937859
N5K,Y+X2_M3_r1,1,24,0.930384
N5K,Y+X2_M3_r1,1,25,0.934245
N5K,Y+X2_M3_r1,1,26,0.926039
N5K,Y+X2_M3_r1,1,27,0.923716
N5K,Y+X2_M3_r1,1,28,0.927348
N5K,Y+X2_M3_r1,1,29,0.922384
N5K,Y+X2_M3_r1,1,30,0.910461
N5K,Y+X2_M3_r1,1,31,0.913698
N5K,Y+X2_M3_r1,1,32,0.926679
N5K,Y+X2_M3_r1,1,33,0.927974
N5K,Y+X2_M3_r1,1,34,0.922347
N5K,Y+X2_M3_r1,1,35,0.937749
N5K,Y+X2_M3_r1,1,36,0.922281
N5K,Y+X2_M3_r1,1,37,0.925123
N5K,Y+X2_M3_r1,1,38,0.924014
N5K,Y+X2_M3_r1,1,39,0.932658
N5K,Y+X2_M3_r1,1,40,0.937026
N5K,Y+X2_M3_r1,1,41,0.931302
N5K,Y+X2_M3_r1,1,42,0.938338
N5K,Y+X2_M3_r1,1,43,0.942270
N5K,Y+X2_M3_r1,1,44,0.935821
N5K,Y+X2_M3_r1,1,45,0.937332
N5K,Y+X2_M3_r1,1,46,0.937575
N5K,Y+X2_M3_r1,1,47,0.930813
N5K,Y+X2_M3_r1,1,48,0.930403
N5K,Y+X2_M3_r1,1,49,0.922805
N5K,Y+X2_M3_r1,1,50,0.936972
N5K,Y+X2_M3_r1,1,51,0.920365
N5K,Y+X2_M3_r1,1,52,0.930233
N5K,Y+X2_M3_r1,1,53,0.938514
N5K,Y+X2_M3_r1,1,54,0.928484
N5K,Y+X2_M3_r1,1,55,0.935880
N5K,Y+X2_M3_r1,1,56,0.935304
N5K,Y+X2_M3_r1,1,57,0.925028
N5K,Y+X2_M3_r1,1,58,0.920777
N5K,Y+X2_M3_r1,1,59,0.928062
N5K,Y+X2_M3_r1,1,60,0.933687
N5K,Y+X2_M3_r1,1,61,0.929985
N5K,Y+X2_M3_r1,1,62,0.931682
N5K,Y+X2_M3_r1,1,63,0.935038
N5K,Y+X2_M3_r1,10,0,0.711615
N5K,Y+X2_M3_r1,10,1,0.699296
N5K,Y+X2_M3_r1,10,2,0.699128
N5K,Y+X2_M3_r1,10,3,0.704916
N5K,Y+X2_M3_r1,10,4,0.692626
N5K,Y+X2_M3_r1,10,5,0.691924
N5K,Y+X2_M3_r1,10,6,0.708748
N5K,Y+X2_M3_r1,10,7,0.679829
N5K,Y+X2_M3_r1,10,8,0.685080
N5K,Y+X2_M3_r1,10,9,0.714341
N5K,Y+X2_M3_r1,10,10,0.697232
N5K,Y+X2_M3_r1,10,11,0.739791
N5K,Y+X2_M3_r1,10,12,0.762224
N5K,Y+X2_M3_r1,10,13,0.767002
N5K,Y+X2_M3_r1,10,14,0.472120
N5K,Y+X2_M3_r1,10,15,0.485214
N5K,Y+X2_M3_r1,10,16,0.480900
N5K,Y+X2_M3_r1,10,17,0.471035
N5K,Y+X2_M3_r1,10,18,0.470948
N5K,Y+X2_M3_r1,10,19,0.463015
N5K,Y+X2_M3_r1,10,20,0.467014
N5K,Y+X2_M3_r1,10,21,0.480775
N5K,Y+X2_M3_r1,10,22,0.478813
N5K,Y+X2_M3_r1,10,23,0.495963
N5K,Y+X2_M3_r1,10,24,0.521451
N5K,Y+X2_M3_r1,10,25,0.560697
N5K,Y+X2_M3_r1,10,26,0.560741
N5K,Y+X2_M3_r1,10,27,0.590696
N5K,Y+X2_M3_r1,10,28,0.582309
N5K,Y+X2_M3_r1,10,29,0.781385
N5K,Y+X2_M3_r1,10,30,0.759602
N5K,Y+X2_M3_r1,10,31,0.806097
N5K,Y+X2_M3_r1,10,32,0.756256
N5K,Y+X2_M3_r1,10,33,0.726818
N5K,Y+X2_M3_r1,10,34,0.719697
N5K,Y+X2_M3_r1,10,35,0.710504
N5K,Y+X2_M3_r1,10,36,0.707552
N5K,Y+X2_M3_r1,10,37,0.712122
N5K,Y+X2_M3_r1,10,38,0.698099
N5K,Y+X2_M3_r1,10,39,0.676094
N5K,Y+X2_M3_r1,10,40,0.656872
N5K,Y+X2_M3_r1,10,41,0.663282
N5K,Y+X2_M3_r1,10,42,0.643933
N5K,Y+X2_M3_r1,10,43,0.847260
N5K,Y+X2_M3_r1,10,44,0.832053
N5K,Y+X2_M3_r1,10,45,0.856409
N5K,Y+X2_M3_r1,10,46,0.844222
N5K,Y+X2_M3_r1,10,47,0.824072
N5K,Y+X2_M3_r1,10,48,0.808914
N5K,Y+X2_M3_r1,10,49,0.807552
N5K,Y+X2_M3_r1,10,50,0.808057
N5K,Y+X2_M3_r1,10,51,0.776178
N5K,Y+X2_M3_r1,10,52,0.772422
N5K,Y+X2_M3_r1,10,53,0.818735
N5K,Y+X2_M3_r1,10,54,0.822775
N5K,Y+X2_M3_r1,10,55,0.821737
N5K,Y+X2_M3_r1,10,56,0.825970
N5K,Y+X2_M3_r1,10,57,0.846775
N5K,Y+X2_M3_r1,2,0,0.954466
N5K,Y+X2_M3_r1,2,1,0.949615
N5K,Y+X2_M3_r1,2,2,0.952524
N5K,Y+X2_M3_r1,2,3,0.952963
N5K,Y+X2_M3_r1,2,4,0.958615
N5K,Y+X2_M3_r1,2,5,0.957738
N5K,Y+X2_M3_r1,2,6,0.957546
N5K,Y+X2_M3_r1,2,7,0.953556
N5K,Y+X2_M3_r1,2,8,0.960927
N5K,Y+X2_M3_r1,2,9,0.955569
N5K,Y+X2_M3_r1,2,10,0.957039
N5K,Y+X2_M3_r1,2,11,0.961596
N5K,Y+X2_M3_r1,2,12,0.960170
