partition,method,scene,frame,iou
N5K,SF+X2_M3_r0,1,0,0.924325
N5K,SF+X2_M3_r0,1,1,0.929993
N5K,SF+X2_M3_r0,1,2,0.932325
N5K,SF+X2_M3_r0,1,3,0.938203
N5K,SF+X2_M3_r0,1,4,0.943813
N5K,SF+X2_M3_r0,1,5,0.958119
N5K,SF+X2_M3_r0,1,6,0.937498
N5K,SF+X2_M3_r0,1,7,0.936198
N5K,SF+X2_M3_r0,1,8,0.936857
N5K,SF+X2_M3_r0,1,9,0.928869
N5K,SF+X2_M3_r0,1,10,0.944000
N5K,SF+X2_M3_r0,1,11,0.944202
N5K,SF+X2_M3_r0,1,12,0.930846
N5K,SF+X2_M3_r0,1,13,0.931958
N5K,SF+X2_M3_r0,1,14,0.914411
N5K,SF+X2_M3_r0,1,15,0.903135
N5K,SF+X2_M3_r0,1,16,0.915617
N5K,SF+X2_M3_r0,1,17,0.950903
N5K,SF+X2_M3_r0,1,18,0.942892
N5K,SF+X2_M3_r0,1,19,0.948176
N5K,SF+X2_M3_r0,1,20,0.949683
N5K,SF+X2_M3_r0,1,21,0.944944
N5K,SF+X2_M3_r0,1,22,0.947969
N5K,SF+X2_M3_r0,1,23,0.943424
N5K,SF+X2_M3_r0,1,24,0.940196
N5K,SF+X2_M3_r0,1,25,0.944952
N5K,SF+X2_M3_r0,1,26,0.938073
N5K,SF+X2_M3_r0,1,27,0.933321
N5K,SF+X2_M3_r0,1,28,0.931608
N5K,SF+X2_M3_r0,1,29,0.932217
N5K,SF+X2_M3_r0,1,30,0.922741
N5K,SF+X2_M3_r0,1,31,0.925399
N5K,SF+X2_M3_r0,1,32,0.938743
N5K,SF+X2_M3_r0,1,33,0.941046
N5K,SF+X2_M3_r0,1,34,0.935087
N5K,SF+X2_M3_r0,1,35,0.947298
N5K,SF+X2_M3_r0,1,36,0.938236
N5K,SF+X2_M3_r0,1,37,0.934945
N5K,SF+X2_M3_r0,1,38,0.940638
N5K,SF+X2_M3_r0,1,39,0.942896
N5K,SF+X2_M3_r0,1,40,0.942513
N5K,SF+X2_M3_r0,1,41,0.938822
N5K,SF+X2_M3_r0,1,42,0.946183
N5K,SF+X2_M3_r0,1,43,0.946642
N5K,SF+X2_M3_r0,1,44,0.942074
N5K,SF+X2_M3_r0,1,45,0.945347
N5K,SF+X2_M3_r0,1,46,0.946405
N5K,SF+X2_M3_r0,1,47,0.939805
N5K,SF+X2_M3_r0,1,48,0.945181
N5K,SF+X2_M3_r0,1,49,0.935900
N5K,SF+X2_M3_r0,1,50,0.951689
N5K,SF+X2_M3_r0,1,51,0.943139
N5K,SF+X2_M3_r0,1,52,0.947908
N5K,SF+X2_M3_r0,1,53,0.956732
N5K,SF+X2_M3_r0,1,54,0.944070
N5K,SF+X2_M3_r0,1,55,0.951883
N5K,SF+X2_M3_r0,1,56,0.950163
N5K,SF+X2_M3_r0,1,57,0.938194
N5K,SF+X2_M3_r0,1,58,0.933769
N5K,SF+X2_M3_r0,1,59,0.939405
N5K,SF+X2_M3_r0,1,60,0.944057
N5K,SF+X2_M3_r0,1,61,0.939538
N5K,SF+X2_M3_r0,1,62,0.942543
N5K,SF+X2_M3_r0,1,63,0.943470
N5K,SF+X2_M3_r0,10,0,0.914243
N5K,SF+X2_M3_r0,10,1,0.913421
N5K,SF+X2_M3_r0,10,2,0.912415
N5K,SF+X2_M3_r0,10,3,0.937635
N5K,SF+X2_M3_r0,10,4,0.924961
N5K,SF+X2_M3_r0,10,5,0.915016
