partition,method,scene,frame,iou
N5K,S+X2_M6_r0,1,0,0.702649
N5K,S+X2_M6_r0,1,1,0.679800
N5K,S+X2_M6_r0,1,2,0.663488
N5K,S+X2_M6_r0,1,3,0.665111
N5K,S+X2_M6_r0,1,4,0.661817
N5K,S+X2_M6_r0,1,5,0.659267
N5K,S+X2_M6_r0,1,6,0.638682
N5K,S+X2_M6_r0,1,7,0.638817
N5K,S+X2_M6_r0,1,8,0.623540
N5K,S+X2_M6_r0,1,9,0.615940
N5K,S+X2_M6_r0,1,10,0.630411
N5K,S+X2_M6_r0,1,11,0.616162
N5K,S+X2_M6_r0,1,12,0.616988
N5K,S+X2_M6_r0,1,13,0.618068
N5K,S+X2_M6_r0,1,14,0.604368
N5K,S+X2_M6_r0,1,15,0.606024
N5K,S+X2_M6_r0,1,16,0.608660
N5K,S+X2_M6_r0,1,17,0.841688
N5K,S+X2_M6_r0,1,18,0.843673
N5K,S+X2_M6_r0,1,19,0.844715
N5K,S+X2_M6_r0,1,20,0.790920
N5K,S+X2_M6_r0,1,21,0.783987
N5K,S+X2_M6_r0,1,22,0.819515
N5K,S+X2_M6_r0,1,23,0.794780
N5K,S+X2_M6_r0,1,24,0.788061
N5K,S+X2_M6_r0,1,25,0.793936
N5K,S+X2_M6_r0,1,26,0.794111
N5K,S+X2_M6_r0,1,27,0.775886
N5K,S+X2_M6_r0,1,28,0.770015
N5K,S+X2_M6_r0,1,29,0.761138
N5K,S+X2_M6_r0,1,30,0.749002
N5K,S+X2_M6_r0,1,31,0.754267
N5K,S+X2_M6_r0,1,32,0.725273
N5K,S+X2_M6_r0,1,33,0.722536
N5K,S+X2_M6_r0,1,34,0.730491
N5K,S+X2_M6_r0,1,35,0.751686
N5K,S+X2_M6_r0,1,36,0.750051
N5K,S+X2_M6_r0,1,37,0.728111
N5K,S+X2_M6_r0,1,38,0.740650
N5K,S+X2_M6_r0,1,39,0.748713
N5K,S+X2_M6_r0,1,40,0.758255
N5K,S+X2_M6_r0,1,41,0.750182
N5K,S+X2_M6_r0,1,42,0.766921
N5K,S+X2_M6_r0,1,43,0.756660
N5K,S+X2_M6_r0,1,44,0.744077
N5K,S+X2_M6_r0,1,45,0.760118
N5K,S+X2_M6_r0,1,46,0.769229
N5K,S+X2_M6_r0,1,47,0.763622
N5K,S+X2_M6_r0,1,48,0.660368
N5K,S+X2_M6_r0,1,49,0.744563
N5K,S+X2_M6_r0,1,50,0.745415
N5K,S+X2_M6_r0,1,51,0.724171
N5K,S+X2_M6_r0,1,52,0.618761
N5K,S+X2_M6_r0,1,53,0.665905
N5K,S+X2_M6_r0,1,54,0.615250
N5K,S+X2_M6_r0,1,55,0.649322
N5K,S+X2_M6_r0,1,56,0.692585
N5K,S+X2_M6_r0,1,57,0.721245
N5K,S+X2_M6_r0,1,58,0.718593
N5K,S+X2_M6_r0,1,59,0.719952
N5K,S+X2_M6_r0,1,60,0.753182
N5K,S+X2_M6_r0,1,61,0.748425
N5K,S+X2_M6_r0,1,62,0.763749
N5K,S+X2_M6_r0,1,63,0.767589
N5K,S+X2_M6_r0,10,0,0.826335
N5K,S+X2_M6_r0,10,1,0.832909
N5K,S+X2_M6_r0,10,2,0.852475
N5K,S+X2_M6_r0,10,3,0.879224
N5K,S+X2_M6_r0,10,4,0.867040
N5K,S+X2_M6_r0,10,5,0.864694
N5K,S+X2_M6_r0,10,6,0.868658
N5K,S+X2_M6_r0,10,7,0.847174
N5K,S+X2_M6_r0,10,8,0.859119
N5K,S+X2_M6_r0,10,9,0.865661
N5K,S+X2_M6_r0,10,10,0.859090
N5K,S+X2_M6_r0,10,11,0.883900
N5K,S+X2_M6_r0,10,12,0.869057
N5K,S+X2_M6_r0,10,13,0.871331
N5K,S+X2_M6_r0,10,14,0.823979
N5K,S+X2_M6_r0,10,15,0.814912
N5K,S+X2_M6_r0,10,16,0.826682
N5K,S+X2_M6_r0,10,17,0.832443
N5K,S+X2_M6_r0,10,18,0.831514
N5K,S+X2_M6_r0,10,19,0.832924
N5K,S+X2_M6_r0,10,20,0.841837
N5K,S+X2_M6_r0,10,21,0.823809
N5K,S+X2_M6_r0,10,22,0.850327
N5K,S+X2_M6_r0,10,23,0.864957
N5K,S+X2_M6_r0,10,24,0.798649
N5K,S+X2_M6_r0,10,25,0.679808
N5K,S+X2_M6_r0,10,26,0.592385
N5K,S+X2_M6_r0,10,27,0.650560
N5K,S+X2_M6_r0,10,28,0.644578
N5K,S+X2_M6_r0,10,29,0.813768
N5K,S+X2_M6_r0,10,30,0.824112
N5K,S+X2_M6_r0,10,31,0.813061
N5K,S+X2_M6_r0,10,32,0.820940
N5K,S+X2_M6_r0,10,33,0.807290
N5K,S+X2_M6_r0,10,34,0.797335
N5K,S+X2_M6_r0,10,35,0.810769
N5K,S+X2_M6_r0,10,36,0.792398
N5K,S+X2_M6_r0,10,37,0.773558
N5K,S+X2_M6_r0,10,38,0.736918
N5K,S+X2_M6_r0,10,39,0.785810
N5K,S+X2_M6_r0,10,40,0.818019
N5K,S+X2_M6_r0,10,41,0.780856
N5K,S+X2_M6_r0,10,42,0.811893
N5K,S+X2_M6_r0,10,43,0.647151
N5K,S+X2_M6_r0,10,44,0.673325
N5K,S+X2_M6_r0,10,45,0.692801
N5K,S+X2_M6_r0,10,46,0.696570
N5K,S+X2_M6_r0,10,47,0.668707
N5K,S+X2_M6_r0,10,48,0.630795
N5K,S+X2_M6_r0,10,49,0.606365
N5K,S+X2_M6_r0,10,50,0.599302
N5K,S+X2_M6_r0,10,51,0.578702
N5K,S+X2_M6_r0,10,52,0.579436
N5K,S+X2_M6_r0,10,53,0.614445
N5K,S+X2_M6_r0,10,54,0.605767
N5K,S+X2_M6_r0,10,55,0.603400
N5K,S+X2_M6_r0,10,56,0.629298
N5K,S+X2_M6_r0,10,57,0.707211
N5K,S+X2_M6_r0,2,0,0.455775
N5K,S+X2_M6_r0,2,1,0.474128
N5K,S+X2_M6_r0,2,2,0.504458
N5K,S+X2_M6_r0,2,3,0.509747
N5K,S+X2_M6_r0,2,4,0.567624
N5K,S+X2_M6_r0,2,5,0.615309
N5K,S+X2_M6_r0,2,6,0.624107
N5K,S+X2_M6_r0,2,7,0.638035
N5K,S+X2_M6_r0,2,8,0.696163
N5K,S+X2_M6_r0,2,9,0.678339
N5K,S+X2_M6_r0,2,10,0.689140
N5K,S+X2_M6_r0,2,11,0.699663
N5K,S+X2_M6_r0,2,12,0.701093
N5K,S+X2_M6_r0,2,13,0.721239
N5K,S+X2_M6_r0,2,14,0.726645
N5K,S+X2_M6_r0,2,15,0.725508
N5K,S+X2_M6_r0,2,16,0.372480
N5K,S+X2_M6_r0,2,17,0.347994
N5K,S+X2_M6_r0,2,18,0.360058
N5K,S+X2_M6_r0,2,19,0.370958
