partition,method,scene,frame,iou
N5K,Y+X2_M3,1,0,0.921086
N5K,Y+X2_M3,1,1,0.868503
N5K,Y+X2_M3,1,2,0.927610
N5K,Y+X2_M3,1,3,0.929660
N5K,Y+X2_M3,1,4,0.940498
N5K,Y+X2_M3,1,5,0.957543
N5K,Y+X2_M3,1,6,0.934693
N5K,Y+X2_M3,1,7,0.932658
N5K,Y+X2_M3,1,8,0.932154
N5K,Y+X2_M3,1,9,0.922805
N5K,Y+X2_M3,1,10,0.937912
N5K,Y+X2_M3,1,11,0.935076
N5K,Y+X2_M3,1,12,0.922998
N5K,Y+X2_M3,1,13,0.922848
N5K,Y+X2_M3,1,14,0.907431
N5K,Y+X2_M3,1,15,0.894438
N5K,Y+X2_M3,1,16,0.908697
N5K,Y+X2_M3,1,17,0.948516
N5K,Y+X2_M3,1,18,0.939976
N5K,Y+X2_M3,1,19,0.945743
N5K,Y+X2_M3,1,20,0.947208
N5K,Y+X2_M3,1,21,0.941414
N5K,Y+X2_M3,1,22,0.944976
N5K,Y+X2_M3,1,23,0.943092
N5K,Y+X2_M3,1,24,0.935862
N5K,Y+X2_M3,1,25,0.940265
N5K,Y+X2_M3,1,26,0.932085
N5K,Y+X2_M3,1,27,0.929358
N5K,Y+X2_M3,1,28,0.930136
N5K,Y+X2_M3,1,29,0.928456
N5K,Y+X2_M3,1,30,0.918625
N5K,Y+X2_M3,1,31,0.920278
N5K,Y+X2_M3,1,32,0.926134
N5K,Y+X2_M3,1,33,0.923520
N5K,Y+X2_M3,1,34,0.919787
N5K,Y+X2_M3,1,35,0.932368
N5K,Y+X2_M3,1,36,0.917205
N5K,Y+X2_M3,1,37,0.918243
N5K,Y+X2_M3,1,38,0.916000
N5K,Y+X2_M3,1,39,0.922867
N5K,Y+X2_M3,1,40,0.927278
N5K,Y+X2_M3,1,41,0.926940
N5K,Y+X2_M3,1,42,0.934532
N5K,Y+X2_M3,1,43,0.940020
N5K,Y+X2_M3,1,44,0.933997
N5K,Y+X2_M3,1,45,0.935328
N5K,Y+X2_M3,1,46,0.938095
N5K,Y+X2_M3,1,47,0.931017
N5K,Y+X2_M3,1,48,0.929509
N5K,Y+X2_M3,1,49,0.920923
N5K,Y+X2_M3,1,50,0.933813
N5K,Y+X2_M3,1,51,0.922184
N5K,Y+X2_M3,1,52,0.922328
N5K,Y+X2_M3,1,53,0.928991
N5K,Y+X2_M3,1,54,0.916554
N5K,Y+X2_M3,1,55,0.928147
N5K,Y+X2_M3,1,56,0.925534
N5K,Y+X2_M3,1,57,0.912675
N5K,Y+X2_M3,1,58,0.909287
N5K,Y+X2_M3,1,59,0.916052
N5K,Y+X2_M3,1,60,0.919840
N5K,Y+X2_M3,1,61,0.918323
N5K,Y+X2_M3,1,62,0.922801
N5K,Y+X2_M3,1,63,0.929152
N5K,Y+X2_M3,10,0,0.731217
N5K,Y+X2_M3,10,1,0.775437
N5K,Y+X2_M3,10,2,0.752468
N5K,Y+X2_M3,10,3,0.744253
N5K,Y+X2_M3,10,4,0.744001
N5K,Y+X2_M3,10,5,0.732964
N5K,Y+X2_M3,10,6,0.738885
N5K,Y+X2_M3,10,7,0.705559
N5K,Y+X2_M3,10,8,0.715827
N5K,Y+X2_M3,10,9,0.737685
