partition,method,scene,frame,iou
N5K,SF+X2_M1_r1,1,0,0.910529
N5K,SF+X2_M1_r1,1,1,0.917818
N5K,SF+X2_M1_r1,1,2,0.925580
N5K,SF+X2_M1_r1,1,3,0.932387
N5K,SF+X2_M1_r1,1,4,0.942019
N5K,SF+X2_M1_r1,1,5,0.957313
N5K,SF+X2_M1_r1,1,6,0.930397
N5K,SF+X2_M1_r1,1,7,0.926103
N5K,SF+X2_M1_r1,1,8,0.922329
N5K,SF+X2_M1_r1,1,9,0.911738
N5K,SF+X2_M1_r1,1,10,0.937906
N5K,SF+X2_M1_r1,1,11,0.929214
N5K,SF+X2_M1_r1,1,12,0.914672
N5K,SF+X2_M1_r1,1,13,0.916172
N5K,SF+X2_M1_r1,1,14,0.899038
N5K,SF+X2_M1_r1,1,15,0.884249
N5K,SF+X2_M1_r1,1,16,0.896533
N5K,SF+X2_M1_r1,1,17,0.952930
N5K,SF+X2_M1_r1,1,18,0.945580
N5K,SF+X2_M1_r1,1,19,0.950944
N5K,SF+X2_M1_r1,1,20,0.953226
N5K,SF+X2_M1_r1,1,21,0.946924
N5K,SF+X2_M1_r1,1,22,0.950961
N5K,SF+X2_M1_r1,1,23,0.949462
N5K,SF+X2_M1_r1,1,24,0.944455
N5K,SF+X2_M1_r1,1,25,0.947805
N5K,SF+X2_M1_r1,1,26,0.941200
N5K,SF+X2_M1_r1,1,27,0.937894
N5K,SF+X2_M1_r1,1,28,0.935716
N5K,SF+X2_M1_r1,1,29,0.936797
N5K,SF+X2_M1_r1,1,30,0.928302
N5K,SF+X2_M1_r1,1,31,0.929651
N5K,SF+X2_M1_r1,1,32,0.927109
N5K,SF+X2_M1_r1,1,33,0.924072
N5K,SF+X2_M1_r1,1,34,0.921743
N5K,SF+X2_M1_r1,1,35,0.936879
N5K,SF+X2_M1_r1,1,36,0.925833
N5K,SF+X2_M1_r1,1,37,0.927187
N5K,SF+X2_M1_r1,1,38,0.935505
N5K,SF+X2_M1_r1,1,39,0.937580
N5K,SF+X2_M1_r1,1,40,0.936854
N5K,SF+X2_M1_r1,1,41,0.932373
N5K,SF+X2_M1_r1,1,42,0.939989
N5K,SF+X2_M1_r1,1,43,0.942822
N5K,SF+X2_M1_r1,1,44,0.936317
N5K,SF+X2_M1_r1,1,45,0.937498
N5K,SF+X2_M1_r1,1,46,0.940577
N5K,SF+X2_M1_r1,1,47,0.931725
N5K,SF+X2_M1_r1,1,48,0.934141
N5K,SF+X2_M1_r1,1,49,0.924874
N5K,SF+X2_M1_r1,1,50,0.939236
N5K,SF+X2_M1_r1,1,51,0.926802
N5K,SF+X2_M1_r1,1,52,0.930066
N5K,SF+X2_M1_r1,1,53,0.945783
N5K,SF+X2_M1_r1,1,54,0.929657
N5K,SF+X2_M1_r1,1,55,0.938404
N5K,SF+X2_M1_r1,1,56,0.935201
N5K,SF+X2_M1_r1,1,57,0.921759
N5K,SF+X2_M1_r1,1,58,0.920020
N5K,SF+X2_M1_r1,1,59,0.926836
N5K,SF+X2_M1_r1,1,60,0.929804
N5K,SF+X2_M1_r1,1,61,0.927674
N5K,SF+X2_M1_r1,1,62,0.932472
N5K,SF+X2_M1_r1,1,63,0.934270
N5K,SF+X2_M1_r1,10,0,0.908150
N5K,SF+X2_M1_r1,10,1,0.893959
N5K,SF+X2_M1_r1,10,2,0.897810
N5K,SF+X2_M1_r1,10,3,0.921935
N5K,SF+X2_M1_r1,10,4,0.918651
N5K,SF+X2_M1_r1,10,5,0.893785
N5K,SF+X2_M1_r1,10,6,0.920326
N5K,SF+X2_M1_r1,10,7,0.897440
N5K,SF+X2_M1_r1,10,8,0.907818
N5K,SF+X2_M1_r1,10,9,0.902018
N5K,SF+X2_M1_r1,10,10,0.898704
N5K,SF+X2_M1_r1,10,11,0.927694
N5K,SF+X2_M1_r1,10,12,0.916140
N5K,SF+X2_M1_r1,10,13,0.915904
N5K,SF+X2_M1_r1,10,14,0.865399
N5K,SF+X2_M1_r1,10,15,0.890030
N5K,SF+X2_M1_r1,10,16,0.907588
N5K,SF+X2_M1_r1,10,17,0.927037
N5K,SF+X2_M1_r1,10,18,0.914944
N5K,SF+X2_M1_r1,10,19,0.907259
N5K,SF+X2_M1_r1,10,20,0.919311
N5K,SF+X2_M1_r1,10,21,0.910020
N5K,SF+X2_M1_r1,10,22,0.917112
N5K,SF+X2_M1_r1,10,23,0.928407
N5K,SF+X2_M1_r1,10,24,0.927946
N5K,SF+X2_M1_r1,10,25,0.928098
N5K,SF+X2_M1_r1,10,26,0.911660
N5K,SF+X2_M1_r1,10,27,0.938736
N5K,SF+X2_M1_r1,10,28,0.928210
N5K,SF+X2_M1_r1,10,29,0.931165
N5K,SF+X2_M1_r1,10,30,0.947434
N5K,SF+X2_M1_r1,10,31,0.938905
N5K,SF+X2_M1_r1,10,32,0.939459
N5K,SF+X2_M1_r1,10,33,0.926786
N5K,SF+X2_M1_r1,10,34,0.936590
N5K,SF+X2_M1_r1,10,35,0.942440
N5K,SF+X2_M1_r1,10,36,0.945298
N5K,SF+X2_M1_r1,10,37,0.938828
N5K,SF+X2_M1_r1,10,38,0.932125
N5K,SF+X2_M1_r1,10,39,0.933283
N5K,SF+X2_M1_r1,10,40,0.939518
N5K,SF+X2_M1_r1,10,41,0.926141
N5K,SF+X2_M1_r1,10,42,0.929512
N5K,SF+X2_M1_r1,10,43,0.861599
N5K,SF+X2_M1_r1,10,44,0.897484
N5K,SF+X2_M1_r1,10,45,0.935435
N5K,SF+X2_M1_r1,10,46,0.931717
N5K,SF+X2_M1_r1,10,47,0.913950
N5K,SF+X2_M1_r1,10,48,0.923875
N5K,SF+X2_M1_r1,10,49,0.926447
N5K,SF+X2_M1_r1,10,50,0.922979
N5K,SF+X2_M1_r1,10,51,0.889137
N5K,SF+X2_M1_r1,10,52,0.889468
N5K,SF+X2_M1_r1,10,53,0.910549
N5K,SF+X2_M1_r1,10,54,0.897992
N5K,SF+X2_M1_r1,10,55,0.895270
N5K,SF+X2_M1_r1,10,56,0.882423
N5K,SF+X2_M1_r1,10,57,0.906493
N5K,SF+X2_M1_r1,2,0,0.950280
N5K,SF+X2_M1_r1,2,1,0.947729
N5K,SF+X2_M1_r1,2,2,0.944589
N5K,SF+X2_M1_r1,2,3,0.949067
N5K,SF+X2_M1_r1,2,4,0.952058
N5K,SF+X2_M1_r1,2,5,0.948519
N5K,SF+X2_M1_r1,2,6,0.944398
N5K,SF+X2_M1_r1,2,7,0.945096
N5K,SF+X2_M1_r1,2,8,0.941411
N5K,SF+X2_M1_r1,2,9,0.939038
N5K,SF+X2_M1_r1,2,10,0.931770
N5K,SF+X2_M1_r1,2,11,0.944179
N5K,SF+X2_M1_r1,2,12,0.946662
N5K,SF+X2_M1_r1,2,13,0.942610
N5K,SF+X2_M1_r1,2,14,0.944660
N5K,SF+X2_M1_r1,2,15,0.948900
N5K,SF+X2_M1_r1,2,16,0.901742
N5K,SF+X2_M1_r1,2,17,0.927464
N5K,SF+X2_M1_r1,2,18,0.918450
N5K,SF+X2_M1_r1,2,19,0.919999
N5K,SF+X2_M1_r1,2,20,0.907422
N5K,SF+X2_M1_r1,2,21,0.905491
N5K,SF+X2_M1_r1,2,22,0.906352
N5K,SF+X2_M1_r1,2,23,0.904841
N5K,SF+X2_M1_r1,2,24,0.907884
N5K,SF+X2_M1_r1,2,25,0.907915
N5K,SF+X2_M1_r1,2,26,0.927738
N5K,SF+X2_M1_r1,2,27,0.926875
N5K,SF+X2_M1_r1,2,28,0.917467
N5K,SF+X2_M1_r1,2,29,0.933919
N5K,SF+X2_M1_r1,2,30,0.914387
N5K,SF+X2_M1_r1,2,31,0.938622
N5K,SF+X2_M1_r1,2,32,0.935850
N5K,SF+X2_M1_r1,2,33,0.935827
N5K,SF+X2_M1_r1,2,34,0.929875
N5K,SF+X2_M1_r1,2,35,0.933215
N5K,SF+X2_M1_r1,2,36,0.931832
N5K,SF+X2_M1_r1,2,37,0.926925
N5K,SF+X2_M1_r1,2,38,0.934001
N5K,SF+X2_M1_r1,2,39,0.936510
N5K,SF+X2_M1_r1,2,40,0.933067
N5K,SF+X2_M1_r1,2,41,0.933554
N5K,SF+X2_M1_r1,2,42,0.936555
N5K,SF+X2_M1_r1,2,43,0.932332
N5K,SF+X2_M1_r1,2,44,0.931277
N5K,SF+X2_M1_r1,2,45,0.950051
N5K,SF+X2_M1_r1,2,46,0.953945
N5K,SF+X2_M1_r1,2,47,0.955364
N5K,SF+X2_M1_r1,2,48,0.957445
N5K,SF+X2_M1_r1,2,49,0.961234
N5K,SF+X2_M1_r1,2,50,0.961298
N5K,SF+X2_M1_r1,2,51,0.962847
N5K,SF+X2_M1_r1,2,52,0.968270
N5K,SF+X2_M1_r1,2,53,0.963952
N5K,SF+X2_M1_r1,2,54,0.969571
N5K,SF+X2_M1_r1,2,55,0.971107
N5K,SF+X2_M1_r1,2,56,0.968591
N5K,SF+X2_M1_r1,2,57,0.965041
N5K,SF+X2_M1_r1,2,58,0.970368
N5K,SF+X2_M1_r1,2,59,0.972632
N5K,SF+X2_M1_r1,2,60,0.972491
N5K,SF+X2_M1_r1,3,0,0.942064
N5K,SF+X2_M1_r1,3,1,0.941536
N5K,SF+X2_M1_r1,3,2,0.936040
N5K,SF+X2_M1_r1,3,3,0.940184
N5K,SF+X2_M1_r1,3,4,0.943209
N5K,SF+X2_M1_r1,3,5,0.939318
N5K,SF+X2_M1_r1,3,6,0.946025
N5K,SF+X2_M1_r1,3,7,0.949568
N5K,SF+X2_M1_r1,3,8,0.960597
N5K,SF+X2_M1_r1,3,9,0.955690
N5K,SF+X2_M1_r1,3,10,0.964244
N5K,SF+X2_M1_r1,3,11,0.959369
N5K,SF+X2_M1_r1,3,12,0.957228
N5K,SF+X2_M1_r1,3,13,0.958992
N5K,SF+X2_M1_r1,3,14,0.948903
N5K,SF+X2_M1_r1,3,15,0.946634
N5K,SF+X2_M1_r1,3,16,0.940542
N5K,SF+X2_M1_r1,3,17,0.943861
N5K,SF+X2_M1_r1,3,18,0.939898
N5K,SF+X2_M1_r1,3,19,0.939426
N5K,SF+X2_M1_r1,3,20,0.931120
N5K,SF+X2_M1_r1,3,21,0.944232
N5K,SF+X2_M1_r1,3,22,0.946872
N5K,SF+X2_M1_r1,3,23,0.947679
N5K,SF+X2_M1_r1,3,24,0.944590
N5K,SF+X2_M1_r1,3,25,0.950221
N5K,SF+X2_M1_r1,3,26,0.949679
N5K,SF+X2_M1_r1,3,27,0.949917
