partition,method,scene,frame,iou
N5K,S+X2_M6,1,0,0.709680
N5K,S+X2_M6,1,1,0.615210
N5K,S+X2_M6,1,2,0.658056
N5K,S+X2_M6,1,3,0.680995
N5K,S+X2_M6,1,4,0.713196
N5K,S+X2_M6,1,5,0.666243
N5K,S+X2_M6,1,6,0.675559
N5K,S+X2_M6,1,7,0.677688
N5K,S+X2_M6,1,8,0.681362
N5K,S+X2_M6,1,9,0.673977
N5K,S+X2_M6,1,10,0.697791
N5K,S+X2_M6,1,11,0.700180
N5K,S+X2_M6,1,12,0.698790
N5K,S+X2_M6,1,13,0.703557
N5K,S+X2_M6,1,14,0.691221
N5K,S+X2_M6,1,15,0.692223
N5K,S+X2_M6,1,16,0.704613
N5K,S+X2_M6,1,17,0.823419
N5K,S+X2_M6,1,18,0.804731
N5K,S+X2_M6,1,19,0.814132
N5K,S+X2_M6,1,20,0.796354
N5K,S+X2_M6,1,21,0.796359
N5K,S+X2_M6,1,22,0.792240
N5K,S+X2_M6,1,23,0.774215
N5K,S+X2_M6,1,24,0.781531
N5K,S+X2_M6,1,25,0.776411
N5K,S+X2_M6,1,26,0.772352
N5K,S+X2_M6,1,27,0.754905
N5K,S+X2_M6,1,28,0.751064
N5K,S+X2_M6,1,29,0.736951
N5K,S+X2_M6,1,30,0.719238
N5K,S+X2_M6,1,31,0.726350
N5K,S+X2_M6,1,32,0.722384
N5K,S+X2_M6,1,33,0.735919
N5K,S+X2_M6,1,34,0.678976
N5K,S+X2_M6,1,35,0.681844
N5K,S+X2_M6,1,36,0.740760
N5K,S+X2_M6,1,37,0.733969
N5K,S+X2_M6,1,38,0.715519
N5K,S+X2_M6,1,39,0.713796
N5K,S+X2_M6,1,40,0.723088
N5K,S+X2_M6,1,41,0.707747
N5K,S+X2_M6,1,42,0.736706
N5K,S+X2_M6,1,43,0.753576
N5K,S+X2_M6,1,44,0.742516
N5K,S+X2_M6,1,45,0.748656
N5K,S+X2_M6,1,46,0.758646
N5K,S+X2_M6,1,47,0.743738
N5K,S+X2_M6,1,48,0.751403
N5K,S+X2_M6,1,49,0.786081
N5K,S+X2_M6,1,50,0.750020
N5K,S+X2_M6,1,51,0.751492
N5K,S+X2_M6,1,52,0.759193
N5K,S+X2_M6,1,53,0.748421
N5K,S+X2_M6,1,54,0.722624
N5K,S+X2_M6,1,55,0.731111
N5K,S+X2_M6,1,56,0.735022
N5K,S+X2_M6,1,57,0.729214
N5K,S+X2_M6,1,58,0.724712
N5K,S+X2_M6,1,59,0.727649
N5K,S+X2_M6,1,60,0.752636
N5K,S+X2_M6,1,61,0.753595
N5K,S+X2_M6,1,62,0.777198
N5K,S+X2_M6,1,63,0.791873
N5K,S+X2_M6,10,0,0.882320
N5K,S+X2_M6,10,1,0.759853
N5K,S+X2_M6,10,2,0.844145
N5K,S+X2_M6,10,3,0.858811
N5K,S+X2_M6,10,4,0.753370
N5K,S+X2_M6,10,5,0.800365
N5K,S+X2_M6,10,6,0.810036
N5K,S+X2_M6,10,7,0.824703
N5K,S+X2_M6,10,8,0.853695
N5K,S+X2_M6,10,9,0.860441
N5K,S+X2_M6,10,10,0.850141
N5K,S+X2_M6,10,11,0.880595
N5K,S+X2_M6,10,12,0.868324
N5K,S+X2_M6,10,13,0.872486
N5K,S+X2_M6,10,14,0.857054
N5K,S+X2_M6,10,15,0.849440
N5K,S+X2_M6,10,16,0.875258
N5K,S+X2_M6,10,17,0.864623
N5K,S+X2_M6,10,18,0.868104
N5K,S+X2_M6,10,19,0.864251
N5K,S+X2_M6,10,20,0.872172
N5K,S+X2_M6,10,21,0.849746
N5K,S+X2_M6,10,22,0.856195
N5K,S+X2_M6,10,23,0.863430
N5K,S+X2_M6,10,24,0.853156
N5K,S+X2_M6,10,25,0.847057
N5K,S+X2_M6,10,26,0.838975
N5K,S+X2_M6,10,27,0.863965
N5K,S+X2_M6,10,28,0.854436
N5K,S+X2_M6,10,29,0.848286
N5K,S+X2_M6,10,30,0.863937
N5K,S+X2_M6,10,31,0.852783
N5K,S+X2_M6,10,32,0.861806
N5K,S+X2_M6,10,33,0.856070
N5K,S+X2_M6,10,34,0.868197
N5K,S+X2_M6,10,35,0.874249
N5K,S+X2_M6,10,36,0.892088
N5K,S+X2_M6,10,37,0.885246
N5K,S+X2_M6,10,38,0.877742
N5K,S+X2_M6,10,39,0.870693
N5K,S+X2_M6,10,40,0.871623
N5K,S+X2_M6,10,41,0.862341
N5K,S+X2_M6,10,42,0.864054
N5K,S+X2_M6,10,43,0.793955
N5K,S+X2_M6,10,44,0.840461
N5K,S+X2_M6,10,45,0.864042
N5K,S+X2_M6,10,46,0.876531
N5K,S+X2_M6,10,47,0.853664
N5K,S+X2_M6,10,48,0.864549
N5K,S+X2_M6,10,49,0.870750
N5K,S+X2_M6,10,50,0.863033
N5K,S+X2_M6,10,51,0.827368
N5K,S+X2_M6,10,52,0.829438
N5K,S+X2_M6,10,53,0.848883
