partition,method,scene,frame,iou
N5K,S+X2_M1_r0,1,0,0.736885
N5K,S+X2_M1_r0,1,1,0.747318
N5K,S+X2_M1_r0,1,2,0.763364
N5K,S+X2_M1_r0,1,3,0.766191
N5K,S+X2_M1_r0,1,4,0.792672
N5K,S+X2_M1_r0,1,5,0.823619
N5K,S+X2_M1_r0,1,6,0.782646
N5K,S+X2_M1_r0,1,7,0.777016
N5K,S+X2_M1_r0,1,8,0.769857
N5K,S+X2_M1_r0,1,9,0.759538
N5K,S+X2_M1_r0,1,10,0.763034
N5K,S+X2_M1_r0,1,11,0.778591
N5K,S+X2_M1_r0,1,12,0.765608
N5K,S+X2_M1_r0,1,13,0.766402
N5K,S+X2_M1_r0,1,14,0.750678
N5K,S+X2_M1_r0,1,15,0.744257
N5K,S+X2_M1_r0,1,16,0.756249
N5K,S+X2_M1_r0,1,17,0.714951
N5K,S+X2_M1_r0,1,18,0.711400
N5K,S+X2_M1_r0,1,19,0.716420
N5K,S+X2_M1_r0,1,20,0.728751
N5K,S+X2_M1_r0,1,21,0.739173
N5K,S+X2_M1_r0,1,22,0.752472
N5K,S+X2_M1_r0,1,23,0.758120
N5K,S+X2_M1_r0,1,24,0.760501
N5K,S+X2_M1_r0,1,25,0.766552
N5K,S+X2_M1_r0,1,26,0.766247
N5K,S+X2_M1_r0,1,27,0.752597
N5K,S+X2_M1_r0,1,28,0.745389
N5K,S+X2_M1_r0,1,29,0.730122
N5K,S+X2_M1_r0,1,30,0.710721
N5K,S+X2_M1_r0,1,31,0.714296
N5K,S+X2_M1_r0,1,32,0.799949
N5K,S+X2_M1_r0,1,33,0.798219
N5K,S+X2_M1_r0,1,34,0.800614
N5K,S+X2_M1_r0,1,35,0.817992
N5K,S+X2_M1_r0,1,36,0.799672
N5K,S+X2_M1_r0,1,37,0.794103
N5K,S+X2_M1_r0,1,38,0.793580
N5K,S+X2_M1_r0,1,39,0.827350
N5K,S+X2_M1_r0,1,40,0.810550
N5K,S+X2_M1_r0,1,41,0.796040
N5K,S+X2_M1_r0,1,42,0.801334
N5K,S+X2_M1_r0,1,43,0.805910
N5K,S+X2_M1_r0,1,44,0.801653
N5K,S+X2_M1_r0,1,45,0.813089
N5K,S+X2_M1_r0,1,46,0.822528
N5K,S+X2_M1_r0,1,47,0.794663
N5K,S+X2_M1_r0,1,48,0.840310
N5K,S+X2_M1_r0,1,49,0.857718
N5K,S+X2_M1_r0,1,50,0.873410
N5K,S+X2_M1_r0,1,51,0.861752
N5K,S+X2_M1_r0,1,52,0.853598
N5K,S+X2_M1_r0,1,53,0.825819
N5K,S+X2_M1_r0,1,54,0.811729
N5K,S+X2_M1_r0,1,55,0.814870
N5K,S+X2_M1_r0,1,56,0.826942
N5K,S+X2_M1_r0,1,57,0.838900
N5K,S+X2_M1_r0,1,58,0.851644
N5K,S+X2_M1_r0,1,59,0.865065
N5K,S+X2_M1_r0,1,60,0.871376
N5K,S+X2_M1_r0,1,61,0.883864
N5K,S+X2_M1_r0,1,62,0.895166
N5K,S+X2_M1_r0,1,63,0.903091
N5K,S+X2_M1_r0,10,0,0.743184
N5K,S+X2_M1_r0,10,1,0.744506
