partition,method,scene,frame,iou
N5K,SF+X2_M6,1,0,0.928007
N5K,SF+X2_M6,1,1,0.932768
N5K,SF+X2_M6,1,2,0.934507
N5K,SF+X2_M6,1,3,0.942635
N5K,SF+X2_M6,1,4,0.947741
N5K,SF+X2_M6,1,5,0.961760
N5K,SF+X2_M6,1,6,0.938955
N5K,SF+X2_M6,1,7,0.937828
N5K,SF+X2_M6,1,8,0.933461
N5K,SF+X2_M6,1,9,0.926249
N5K,SF+X2_M6,1,10,0.946249
N5K,SF+X2_M6,1,11,0.939524
N5K,SF+X2_M6,1,12,0.924963
N5K,SF+X2_M6,1,13,0.922461
N5K,SF+X2_M6,1,14,0.908658
N5K,SF+X2_M6,1,15,0.893301
N5K,SF+X2_M6,1,16,0.907201
N5K,SF+X2_M6,1,17,0.950953
N5K,SF+X2_M6,1,18,0.942582
N5K,SF+X2_M6,1,19,0.948591
N5K,SF+X2_M6,1,20,0.950710
N5K,SF+X2_M6,1,21,0.944489
N5K,SF+X2_M6,1,22,0.948797
N5K,SF+X2_M6,1,23,0.942587
N5K,SF+X2_M6,1,24,0.940424
N5K,SF+X2_M6,1,25,0.944278
N5K,SF+X2_M6,1,26,0.934421
N5K,SF+X2_M6,1,27,0.932794
N5K,SF+X2_M6,1,28,0.933991
N5K,SF+X2_M6,1,29,0.934956
N5K,SF+X2_M6,1,30,0.923094
N5K,SF+X2_M6,1,31,0.925248
N5K,SF+X2_M6,1,32,0.932024
N5K,SF+X2_M6,1,33,0.916367
N5K,SF+X2_M6,1,34,0.919401
N5K,SF+X2_M6,1,35,0.931741
N5K,SF+X2_M6,1,36,0.921589
N5K,SF+X2_M6,1,37,0.919944
N5K,SF+X2_M6,1,38,0.921052
N5K,SF+X2_M6,1,39,0.926367
N5K,SF+X2_M6,1,40,0.932115
N5K,SF+X2_M6,1,41,0.929529
N5K,SF+X2_M6,1,42,0.933396
N5K,SF+X2_M6,1,43,0.935032
N5K,SF+X2_M6,1,44,0.924304
N5K,SF+X2_M6,1,45,0.930540
N5K,SF+X2_M6,1,46,0.939255
N5K,SF+X2_M6,1,47,0.932283
N5K,SF+X2_M6,1,48,0.934881
N5K,SF+X2_M6,1,49,0.926066
N5K,SF+X2_M6,1,50,0.937378
N5K,SF+X2_M6,1,51,0.925921
N5K,SF+X2_M6,1,52,0.927005
N5K,SF+X2_M6,1,53,0.936237
N5K,SF+X2_M6,1,54,0.919762
N5K,SF+X2_M6,1,55,0.931413
N5K,SF+X2_M6,1,56,0.931884
N5K,SF+X2_M6,1,57,0.919931
N5K,SF+X2_M6,1,58,0.914955
N5K,SF+X2_M6,1,59,0.922561
N5K,SF+X2_M6,1,60,0.924321
N5K,SF+X2_M6,1,61,0.921874
N5K,SF+X2_M6,1,62,0.926434
N5K,SF+X2_M6,1,63,0.927399
N5K,SF+X2_M6,10,0,0.891127
N5K,SF+X2_M6,10,1,0.893207
N5K,SF+X2_M6,10,2,0.885766
N5K,SF+X2_M6,10,3,0.918585
N5K,SF+X2_M6,10,4,0.911366
N5K,SF+X2_M6,10,5,0.893785
N5K,SF+X2_M6,10,6,0.919899
N5K,SF+X2_M6,10,7,0.895763
N5K,SF+X2_M6,10,8,0.898449
N5K,SF+X2_M6,10,9,0.900056
N5K,SF+X2_M6,10,10,0.899527
N5K,SF+X2_M6,10,11,0.927133
N5K,SF+X2_M6,10,12,0.911120
N5K,SF+X2_M6,10,13,0.912655
N5K,SF+X2_M6,10,14,0.895788
N5K,SF+X2_M6,10,15,0.906263
N5K,SF+X2_M6,10,16,0.923236
N5K,SF+X2_M6,10,17,0.930846
N5K,SF+X2_M6,10,18,0.919828
N5K,SF+X2_M6,10,19,0.915410
N5K,SF+X2_M6,10,20,0.925962
N5K,SF+X2_M6,10,21,0.912507
N5K,SF+X2_M6,10,22,0.918407
N5K,SF+X2_M6,10,23,0.920457
N5K,SF+X2_M6,10,24,0.915188
N5K,SF+X2_M6,10,25,0.913723
N5K,SF+X2_M6,10,26,0.898026
N5K,SF+X2_M6,10,27,0.925169
N5K,SF+X2_M6,10,28,0.911575
N5K,SF+X2_M6,10,29,0.929131
N5K,SF+X2_M6,10,30,0.942975
N5K,SF+X2_M6,10,31,0.938588
N5K,SF+X2_M6,10,32,0.940518
N5K,SF+X2_M6,10,33,0.926610
N5K,SF+X2_M6,10,34,0.934683
N5K,SF+X2_M6,10,35,0.940737
N5K,SF+X2_M6,10,36,0.945243
N5K,SF+X2_M6,10,37,0.939338
N5K,SF+X2_M6,10,38,0.935696
N5K,SF+X2_M6,10,39,0.934491
N5K,SF+X2_M6,10,40,0.940033
N5K,SF+X2_M6,10,41,0.924841
N5K,SF+X2_M6,10,42,0.931550
N5K,SF+X2_M6,10,43,0.862754
N5K,SF+X2_M6,10,44,0.901297
N5K,SF+X2_M6,10,45,0.936346
N5K,SF+X2_M6,10,46,0.933163
N5K,SF+X2_M6,10,47,0.913847
N5K,SF+X2_M6,10,48,0.928077
N5K,SF+X2_M6,10,49,0.929085
N5K,SF+X2_M6,10,50,0.928538
N5K,SF+X2_M6,10,51,0.894167
N5K,SF+X2_M6,10,52,0.891733
N5K,SF+X2_M6,10,53,0.912812
N5K,SF+X2_M6,10,54,0.900602
N5K,SF+X2_M6,10,55,0.895654
N5K,SF+X2_M6,10,56,0.882931
N5K,SF+X2_M6,10,57,0.906437
N5K,SF+X2_M6,2,0,0.941536
N5K,SF+X2_M6,2,1,0.933274
N5K,SF+X2_M6,2,2,0.900160
N5K,SF+X2_M6,2,3,0.923425
N5K,SF+X2_M6,2,4,0.943010
N5K,SF+X2_M6,2,5,0.943485
N5K,SF+X2_M6,2,6,0.938818
N5K,SF+X2_M6,2,7,0.940266
N5K,SF+X2_M6,2,8,0.940672
N5K,SF+X2_M6,2,9,0.940604
N5K,SF+X2_M6,2,10,0.937103
N5K,SF+X2_M6,2,11,0.947408
N5K,SF+X2_M6,2,12,0.948451
N5K,SF+X2_M6,2,13,0.935457
N5K,SF+X2_M6,2,14,0.944518
N5K,SF+X2_M6,2,15,0.946885
N5K,SF+X2_M6,2,16,0.909654
N5K,SF+X2_M6,2,17,0.936331
N5K,SF+X2_M6,2,18,0.933193
N5K,SF+X2_M6,2,19,0.928518
N5K,SF+X2_M6,2,20,0.922353
N5K,SF+X2_M6,2,21,0.923625
N5K,SF+X2_M6,2,22,0.918613
N5K,SF+X2_M6,2,23,0.918447
N5K,SF+X2_M6,2,24,0.920814
N5K,SF+X2_M6,2,25,0.917315
N5K,SF+X2_M6,2,26,0.936012
N5K,SF+X2_M6,2,27,0.937990
N5K,SF+X2_M6,2,28,0.923149
N5K,SF+X2_M6,2,29,0.941219
N5K,SF+X2_M6,2,30,0.922794
N5K,SF+X2_M6,2,31,0.939311
N5K,SF+X2_M6,2,32,0.942474
N5K,SF+X2_M6,2,33,0.937336
N5K,SF+X2_M6,2,34,0.945811
N5K,SF+X2_M6,2,35,0.947445
N5K,SF+X2_M6,2,36,0.948620
N5K,SF+X2_M6,2,37,0.947748
N5K,SF+X2_M6,2,38,0.949779
N5K,SF+X2_M6,2,39,0.950201
N5K,SF+X2_M6,2,40,0.949918
N5K,SF+X2_M6,2,41,0.953300
N5K,SF+X2_M6,2,42,0.953426
N5K,SF+X2_M6,2,43,0.936911
N5K,SF+X2_M6,2,44,0.941017
N5K,SF+X2_M6,2,45,0.958660
N5K,SF+X2_M6,2,46,0.962184
N5K,SF+X2_M6,2,47,0.966162
N5K,SF+X2_M6,2,48,0.966436
N5K,SF+X2_M6,2,49,0.970457
N5K,SF+X2_M6,2,50,0.971328
N5K,SF+X2_M6,2,51,0.970971
N5K,SF+X2_M6,2,52,0.976559
N5K,SF+X2_M6,2,53,0.977156
N5K,SF+X2_M6,2,54,0.979643
N5K,SF+X2_M6,2,55,0.975837
N5K,SF+X2_M6,2,56,0.975325
N5K,SF+X2_M6,2,57,0.975210
N5K,SF+X2_M6,2,58,0.973771
N5K,SF+X2_M6,2,59,0.974155
N5K,SF+X2_M6,2,60,0.971368
N5K,SF+X2_M6,3,0,0.932512
N5K,SF+X2_M6,3,1,0.930651
N5K,SF+X2_M6,3,2,0.927477
N5K,SF+X2_M6,3,3,0.932649
N5K,SF+X2_M6,3,4,0.934272
N5K,SF+X2_M6,3,5,0.938226
