partition,method,scene,frame,iou
N5K,Y+X2_M1_r0,1,0,0.899940
N5K,Y+X2_M1_r0,1,1,0.907869
N5K,Y+X2_M1_r0,1,2,0.914873
N5K,Y+X2_M1_r0,1,3,0.921655
N5K,Y+X2_M1_r0,1,4,0.927555
N5K,Y+X2_M1_r0,1,5,0.941877
N5K,Y+X2_M1_r0,1,6,0.918524
N5K,Y+X2_M1_r0,1,7,0.915616
N5K,Y+X2_M1_r0,1,8,0.911834
N5K,Y+X2_M1_r0,1,9,0.900002
N5K,Y+X2_M1_r0,1,10,0.926338
N5K,Y+X2_M1_r0,1,11,0.920904
N5K,Y+X2_M1_r0,1,12,0.907043
N5K,Y+X2_M1_r0,1,13,0.907732
N5K,Y+X2_M1_r0,1,14,0.890721
N5K,Y+X2_M1_r0,1,15,0.875690
N5K,Y+X2_M1_r0,1,16,0.887442
N5K,Y+X2_M1_r0,1,17,0.936618
N5K,Y+X2_M1_r0,1,18,0.931494
N5K,Y+X2_M1_r0,1,19,0.936347
N5K,Y+X2_M1_r0,1,20,0.938398
N5K,Y+X2_M1_r0,1,21,0.933544
N5K,Y+X2_M1_r0,1,22,0.937503
N5K,Y+X2_M1_r0,1,23,0.936950
N5K,Y+X2_M1_r0,1,24,0.930728
N5K,Y+X2_M1_r0,1,25,0.933971
N5K,Y+X2_M1_r0,1,26,0.924887
N5K,Y+X2_M1_r0,1,27,0.922861
N5K,Y+X2_M1_r0,1,28,0.922808
N5K,Y+X2_M1_r0,1,29,0.922662
N5K,Y+X2_M1_r0,1,30,0.913057
N5K,Y+X2_M1_r0,1,31,0.915095
N5K,Y+X2_M1_r0,1,32,0.916001
N5K,Y+X2_M1_r0,1,33,0.915334
N5K,Y+X2_M1_r0,1,34,0.911020
N5K,Y+X2_M1_r0,1,35,0.927421
N5K,Y+X2_M1_r0,1,36,0.917364
N5K,Y+X2_M1_r0,1,37,0.916588
N5K,Y+X2_M1_r0,1,38,0.926371
N5K,Y+X2_M1_r0,1,39,0.929004
N5K,Y+X2_M1_r0,1,40,0.927454
N5K,Y+X2_M1_r0,1,41,0.923085
N5K,Y+X2_M1_r0,1,42,0.931011
N5K,Y+X2_M1_r0,1,43,0.933228
N5K,Y+X2_M1_r0,1,44,0.927476
N5K,Y+X2_M1_r0,1,45,0.929386
N5K,Y+X2_M1_r0,1,46,0.930810
N5K,Y+X2_M1_r0,1,47,0.923886
N5K,Y+X2_M1_r0,1,48,0.923120
N5K,Y+X2_M1_r0,1,49,0.912427
N5K,Y+X2_M1_r0,1,50,0.928455
N5K,Y+X2_M1_r0,1,51,0.915870
N5K,Y+X2_M1_r0,1,52,0.919140
N5K,Y+X2_M1_r0,1,53,0.933454
N5K,Y+X2_M1_r0,1,54,0.916993
N5K,Y+X2_M1_r0,1,55,0.924035
N5K,Y+X2_M1_r0,1,56,0.925762
N5K,Y+X2_M1_r0,1,57,0.909896
N5K,Y+X2_M1_r0,1,58,0.911373
N5K,Y+X2_M1_r0,1,59,0.918454
N5K,Y+X2_M1_r0,1,60,0.921819
N5K,Y+X2_M1_r0,1,61,0.920180
N5K,Y+X2_M1_r0,1,62,0.925038
N5K,Y+X2_M1_r0,1,63,0.927556
N5K,Y+X2_M1_r0,10,0,0.290693
N5K,Y+X2_M1_r0,10,1,0.284720
N5K,Y+X2_M1_r0,10,2,0.293842
N5K,Y+X2_M1_r0,10,3,0.314849
N5K,Y+X2_M1_r0,10,4,0.294793
N5K,Y+X2_M1_r0,10,5,0.303595
N5K,Y+X2_M1_r0,10,6,0.298901
N5K,Y+X2_M1_r0,10,7,0.289320
N5K,Y+X2_M1_r0,10,8,0.287102
N5K,Y+X2_M1_r0,10,9,0.295805
N5K,Y+X2_M1_r0,10,10,0.292436
N5K,Y+X2_M1_r0,10,11,0.302952
N5K,Y+X2_M1_r0,10,12,0.293346
N5K,Y+X2_M1_r0,10,13,0.300346
N5K,Y+X2_M1_r0,10,14,0.295124
N5K,Y+X2_M1_r0,10,15,0.294512
N5K,Y+X2_M1_r0,10,16,0.287481
N5K,Y+X2_M1_r0,10,17,0.291416
N5K,Y+X2_M1_r0,10,18,0.289284
N5K,Y+X2_M1_r0,10,19,0.293984
N5K,Y+X2_M1_r0,10,20,0.291448
N5K,Y+X2_M1_r0,10,21,0.297813
N5K,Y+X2_M1_r0,10,22,0.294316
N5K,Y+X2_M1_r0,10,23,0.300163
N5K,Y+X2_M1_r0,10,24,0.290833
N5K,Y+X2_M1_r0,10,25,0.285363
N5K,Y+X2_M1_r0,10,26,0.254303
N5K,Y+X2_M1_r0,10,27,0.278058
N5K,Y+X2_M1_r0,10,28,0.273284
N5K,Y+X2_M1_r0,10,29,0.314369
N5K,Y+X2_M1_r0,10,30,0.318627
N5K,Y+X2_M1_r0,10,31,0.313393
N5K,Y+X2_M1_r0,10,32,0.323237
N5K,Y+X2_M1_r0,10,33,0.318861
N5K,Y+X2_M1_r0,10,34,0.327486
N5K,Y+X2_M1_r0,10,35,0.330170
N5K,Y+X2_M1_r0,10,36,0.331211
N5K,Y+X2_M1_r0,10,37,0.333745
N5K,Y+X2_M1_r0,10,38,0.332414
N5K,Y+X2_M1_r0,10,39,0.330894
N5K,Y+X2_M1_r0,10,40,0.321520
N5K,Y+X2_M1_r0,10,41,0.312582
N5K,Y+X2_M1_r0,10,42,0.304772
N5K,Y+X2_M1_r0,10,43,0.203748
N5K,Y+X2_M1_r0,10,44,0.187763
N5K,Y+X2_M1_r0,10,45,0.183673
N5K,Y+X2_M1_r0,10,46,0.181342
N5K,Y+X2_M1_r0,10,47,0.174093
N5K,Y+X2_M1_r0,10,48,0.174269
N5K,Y+X2_M1_r0,10,49,0.162524
N5K,Y+X2_M1_r0,10,50,0.157491
N5K,Y+X2_M1_r0,10,51,0.154998
N5K,Y+X2_M1_r0,10,52,0.166566
N5K,Y+X2_M1_r0,10,53,0.163812
